age,study_hours_per_day,uses_ai,ai_usage_time_minutes,ai_dependency_score,ai_generated_content_percentage,ai_prompts_per_week,ai_ethics_score,last_exam_score,assignment_scores_avg,attendance_percentage,concept_understanding_score,study_consistency_index,improvement_rate,sleep_hours,social_media_hours,tutoring_hours,class_participation_score,final_score,passed,ai_usage_hours,ai_study_ratio,score_gap,performance_encoded,ai_tools_used_ChatGPT,ai_tools_used_Claude,ai_tools_used_Copilot,ai_tools_used_Gemini,ai_usage_purpose_Coding,ai_usage_purpose_Doubt Solving,ai_usage_purpose_Exam Prep,ai_usage_purpose_Homework,ai_usage_purpose_Notes,grade_level,performance_category
21,3.7,1,30,8,26,79,8,47,32.5,89.4,1,5.0,-0.4,8.7,5.9,4.2,4,34.8,1.0,0.5,0.13513513513513511,-12.200000000000003,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
17,5.5,1,118,10,32,39,8,63,50.0,70.6,3,4.0,-17.2,5.3,5.9,4.1,3,59.8,1.0,1.9666666666666666,0.35757575757575755,-3.200000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
19,5.5,1,86,8,57,18,8,41,85.0,49.1,10,4.3,14.9,4.4,6.0,1.1,3,61.5,1.0,1.4333333333333333,0.2606060606060606,20.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
22,1.3,0,30,5,61,59,3,59,95.6,89.1,9,5.9,30.1,6.6,5.5,0.2,10,73.0,1.0,0.5,0.3846153846153846,14.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1
18,2.6,0,153,6,81,46,8,94,31.8,82.1,6,4.6,-9.1,7.5,1.6,4.6,3,59.5,1.0,2.55,0.9807692307692306,-34.5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
17,0.7,1,3,5,87,1,6,63,37.8,97.5,3,3.9,16.1,7.8,2.6,4.9,4,38.7,1.0,0.05,0.07142857142857144,-24.299999999999997,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
21,3.1,0,106,6,25,69,8,50,55.9,45.4,2,6.6,-5.5,7.3,5.8,3.0,5,48.2,1.0,1.7666666666666666,0.5698924731182795,-1.7999999999999972,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
22,4.6,0,106,1,94,41,9,24,61.7,75.2,9,10.0,11.8,4.4,2.4,1.7,8,40.6,1.0,1.7666666666666666,0.3840579710144928,16.6,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
17,4.8,1,106,10,13,116,1,48,95.0,78.2,6,3.6,12.1,5.7,5.5,3.3,10,61.2,1.0,1.7666666666666666,0.3680555555555556,13.200000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
16,3.2,0,116,10,88,108,1,88,31.5,100.0,10,2.1,-16.9,4.0,4.5,0.3,6,62.6,1.0,1.9333333333333333,0.6041666666666666,-25.4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
21,1.0,1,78,10,31,59,4,85,89.4,89.9,2,2.3,35.8,8.0,5.2,3.8,7,65.9,1.0,1.3,1.3,-19.099999999999994,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
18,2.6,0,22,2,40,110,1,33,66.0,58.8,9,6.5,-9.3,4.4,4.5,1.0,3,55.2,1.0,0.36666666666666664,0.14102564102564102,22.200000000000003,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
15,5.6,1,104,8,13,10,9,78,45.0,68.4,6,6.0,14.6,7.0,2.3,0.5,9,57.2,1.0,1.7333333333333334,0.30952380952380953,-20.799999999999997,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
23,1.8,0,170,1,47,72,9,72,43.7,61.5,10,2.0,7.5,5.7,1.6,4.5,7,63.4,1.0,2.8333333333333335,1.5740740740740742,-8.600000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
22,2.3,1,153,9,47,26,7,48,33.5,95.1,2,4.7,28.3,6.3,4.2,2.8,9,38.9,1.0,2.55,1.108695652173913,-9.100000000000001,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0
16,4.6,1,115,7,90,13,2,91,47.2,71.4,7,8.7,2.6,5.5,0.5,2.5,9,65.9,1.0,1.9166666666666667,0.41666666666666674,-25.099999999999994,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
15,4.5,1,54,1,85,98,4,23,98.2,94.1,10,5.3,23.8,7.7,1.1,3.1,9,52.4,1.0,0.9,0.2,29.4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
14,5.5,1,174,5,37,83,4,51,85.9,61.7,10,8.0,26.5,5.7,0.2,5.0,4,75.2,1.0,2.9,0.5272727272727272,24.200000000000003,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
21,2.6,0,143,2,6,58,10,68,97.4,50.8,2,1.4,-10.1,7.6,1.7,1.0,8,60.9,1.0,2.3833333333333333,0.9166666666666666,-7.100000000000001,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
24,3.3,1,57,1,32,95,5,57,40.9,72.5,7,5.4,20.4,5.9,1.9,1.1,10,52.8,1.0,0.95,0.2878787878787879,-4.200000000000003,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
16,3.1,1,106,1,96,111,5,48,68.4,99.2,6,8.4,6.2,6.0,5.4,3.5,5,56.9,1.0,1.7666666666666666,0.5698924731182795,8.899999999999999,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
20,5.6,1,0,5,23,7,8,20,95.2,77.7,7,6.4,37.3,6.7,4.6,4.1,1,52.7,1.0,0.0,0.0,32.7,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
14,4.7,1,126,4,25,74,3,22,76.2,43.3,6,2.0,39.3,6.2,4.1,4.7,6,52.5,1.0,2.1,0.44680851063829785,30.5,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
14,5.1,0,172,5,49,65,7,61,31.4,42.0,4,9.0,22.0,7.0,4.8,4.0,6,37.9,1.0,2.8666666666666667,0.5620915032679739,-23.1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
22,1.2,0,93,6,41,4,1,97,34.9,65.8,1,2.7,13.8,8.6,3.8,2.6,5,49.8,1.0,1.55,1.2916666666666667,-47.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
21,4.9,0,133,1,94,29,1,51,59.5,42.2,10,7.4,-0.9,5.8,1.6,3.6,7,63.5,1.0,2.216666666666667,0.4523809523809524,12.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
16,2.9,1,51,2,90,107,3,42,56.9,46.3,4,1.7,-4.2,7.6,5.7,2.7,4,43.2,1.0,0.85,0.29310344827586204,1.2000000000000028,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
19,0.6,1,18,2,12,104,1,45,92.3,85.2,1,5.8,8.7,8.4,0.8,3.3,10,60.1,1.0,0.3,0.5,15.100000000000001,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
24,0.8,0,101,5,30,74,1,98,84.6,85.5,6,3.7,12.1,4.4,0.6,0.4,1,74.4,1.0,1.6833333333333333,0.4509803921568628,-23.599999999999994,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
16,4.2,0,170,10,95,79,3,57,39.3,51.1,5,9.8,12.7,6.8,1.4,3.2,5,41.4,1.0,2.8333333333333335,0.6746031746031746,-15.600000000000001,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0
17,2.5,0,18,9,22,24,9,41,36.3,91.1,4,9.1,28.5,4.6,5.1,1.6,2,34.7,1.0,0.3,0.12,-6.299999999999997,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
14,5.3,0,38,7,36,105,5,31,90.7,50.5,8,5.0,30.6,7.9,2.7,2.7,6,54.0,1.0,0.6333333333333333,0.11949685534591195,23.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
18,4.5,1,107,10,58,24,4,82,61.5,85.9,2,8.7,1.2,5.9,2.4,0.7,4,63.0,1.0,1.7833333333333334,0.3962962962962963,-19.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
14,0.6,1,159,4,57,74,7,35,41.9,76.1,7,3.2,10.7,6.6,1.7,2.7,2,40.3,1.0,2.65,0.4509803921568628,5.299999999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
14,4.3,1,64,5,15,61,2,77,92.9,91.4,6,5.7,25.4,6.7,5.8,3.3,2,77.8,1.0,1.0666666666666667,0.24806201550387597,0.7999999999999972,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2
23,1.6,1,46,7,38,64,6,34,80.4,85.2,5,8.5,32.3,6.9,4.6,1.0,2,52.6,1.0,0.7666666666666667,0.4791666666666667,18.6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
24,2.8,1,140,10,71,96,10,93,41.5,40.0,8,7.2,-11.0,8.9,1.0,0.5,1,68.9,1.0,2.3333333333333335,0.8333333333333335,-24.099999999999994,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
24,3.9,1,73,9,81,0,1,24,72.4,43.6,1,5.0,24.8,6.6,2.1,1.9,5,29.0,1.0,1.2166666666666666,0.31196581196581197,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
20,5.3,1,163,10,90,119,4,70,62.8,41.9,9,5.8,35.2,7.8,2.2,2.3,4,69.1,1.0,2.716666666666667,0.5125786163522013,-0.9000000000000057,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
19,3.0,1,154,7,8,115,6,60,47.9,90.0,9,3.6,-4.9,8.9,1.3,3.2,5,59.3,1.0,2.566666666666667,0.8555555555555556,-0.7000000000000028,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
15,4.9,0,71,2,63,46,10,23,71.4,75.8,10,6.1,9.3,7.8,0.8,0.9,6,57.5,1.0,1.1833333333333333,0.24149659863945577,34.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
24,4.8,0,151,4,91,72,4,66,60.8,98.1,8,2.2,-19.8,8.2,5.0,2.4,5,58.1,1.0,2.5166666666666666,0.5243055555555556,-7.899999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
15,2.8,1,147,10,21,26,7,41,69.3,63.3,9,7.8,29.3,4.2,3.1,4.6,2,60.2,1.0,2.45,0.8750000000000001,19.200000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
24,3.3,1,85,4,74,37,3,50,50.5,50.7,5,10.0,30.6,4.9,2.1,2.1,8,49.6,1.0,1.4166666666666667,0.42929292929292934,-0.3999999999999986,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0
20,4.4,1,8,9,53,18,3,48,80.8,60.4,2,1.5,34.8,7.4,0.4,0.9,9,41.3,1.0,0.13333333333333333,0.0303030303030303,-6.700000000000003,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0
14,0.7,1,119,8,21,39,10,60,59.9,56.2,4,8.1,23.8,8.5,1.5,4.2,7,48.7,1.0,1.9833333333333334,0.4509803921568628,-11.299999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
15,5.4,0,166,6,13,80,8,80,86.9,90.9,2,8.6,0.3,4.3,4.3,2.1,7,65.2,1.0,2.7666666666666666,0.5123456790123456,-14.799999999999997,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
21,4.7,1,113,8,86,11,2,72,72.6,56.0,2,1.3,-9.1,8.0,5.4,3.2,3,53.9,1.0,1.8833333333333333,0.400709219858156,-18.1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
19,1.9,1,0,7,65,65,1,35,47.0,48.0,5,6.3,0.3,4.9,5.4,4.4,3,37.7,1.0,0.0,0.0,2.700000000000003,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
15,5.9,1,10,8,78,71,5,74,53.9,60.0,1,9.0,-6.3,6.2,1.9,3.1,2,44.4,1.0,0.16666666666666666,0.028248587570621465,-29.6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0
20,1.5,1,104,7,49,32,7,36,50.1,87.9,10,6.1,-13.5,8.2,4.3,4.2,4,58.6,1.0,1.7333333333333334,1.1555555555555557,22.6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
17,5.5,1,0,2,4,12,4,37,55.2,64.0,10,6.3,8.0,4.9,0.9,3.3,9,57.1,1.0,0.0,0.0,20.1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
15,2.3,0,80,6,92,42,8,56,42.0,76.9,5,10.0,-7.7,7.3,1.7,4.1,4,40.9,1.0,1.3333333333333333,0.5797101449275363,-15.100000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0
19,4.7,0,122,4,96,20,1,79,63.3,52.3,1,9.1,-16.1,8.1,3.1,2.3,1,48.0,1.0,2.033333333333333,0.43262411347517726,-31.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0
24,3.0,1,171,4,93,82,5,48,33.4,44.5,3,6.7,13.4,7.1,4.7,4.9,5,34.2,1.0,2.85,0.9500000000000001,-13.799999999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
22,4.6,1,50,10,16,33,2,41,54.4,54.0,7,5.6,14.2,4.1,5.5,2.7,2,50.7,1.0,0.8333333333333334,0.1811594202898551,9.700000000000003,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
24,1.4,0,16,6,0,29,3,73,59.9,89.2,8,2.7,10.5,7.3,5.7,3.4,8,70.6,1.0,0.26666666666666666,0.1904761904761905,-2.4000000000000057,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
22,2.0,1,102,8,13,19,6,96,83.5,81.3,1,8.6,-9.5,4.9,1.0,1.0,10,66.1,1.0,1.7,0.85,-29.900000000000006,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
21,1.0,1,106,5,54,81,2,64,90.4,44.9,10,3.6,5.1,4.9,2.7,2.1,4,70.5,1.0,1.7666666666666666,0.4509803921568628,6.5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
16,5.3,0,119,3,16,84,8,71,84.1,52.9,9,1.1,22.2,6.0,4.1,2.3,9,73.7,1.0,1.9833333333333334,0.37421383647798745,2.700000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
16,2.1,0,111,1,8,119,4,77,35.7,53.9,6,1.5,23.2,7.9,4.5,4.1,5,60.2,1.0,1.85,0.8809523809523809,-16.799999999999997,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
15,4.3,1,22,5,98,35,10,22,76.3,56.9,9,2.8,16.1,4.5,3.0,3.9,9,54.2,1.0,0.36666666666666664,0.08527131782945736,32.2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
18,5.0,0,168,3,94,6,7,20,89.7,79.6,10,8.3,30.0,6.4,0.3,2.7,1,57.1,1.0,2.8,0.5599999999999999,37.1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1
17,5.5,0,125,3,11,68,5,74,67.0,49.9,2,9.8,17.0,8.4,4.8,4.0,2,57.1,1.0,2.0833333333333335,0.37878787878787884,-16.9,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
20,1.1,0,58,4,65,8,7,64,95.5,47.1,2,7.5,-16.5,6.4,5.2,4.1,7,58.0,1.0,0.9666666666666667,0.8787878787878787,-6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
17,5.4,0,105,9,14,44,7,76,91.9,70.7,6,2.5,26.2,5.6,5.3,3.3,1,77.3,1.0,1.75,0.32407407407407407,1.2999999999999972,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2
22,1.6,1,93,4,33,17,10,36,91.5,59.6,1,8.8,3.1,5.4,5.3,4.7,9,41.5,1.0,1.55,0.96875,5.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0
15,4.6,1,24,5,36,46,2,48,97.5,53.3,2,8.3,-6.8,8.9,4.5,4.3,3,60.4,1.0,0.4,0.08695652173913045,12.399999999999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
24,4.5,1,144,10,52,113,6,37,83.6,50.4,5,8.6,-17.9,4.5,2.5,1.1,7,50.0,1.0,2.4,0.5333333333333333,13.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0
19,0.5,1,109,5,40,0,8,28,78.0,55.7,6,2.6,-0.6,6.1,1.1,1.7,4,52.4,1.0,1.8166666666666667,0.4509803921568628,24.4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1
20,1.7,1,18,1,93,99,8,95,82.7,42.3,5,5.6,16.7,7.7,0.8,0.6,1,66.7,1.0,0.3,0.17647058823529413,-28.299999999999997,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
17,3.2,1,81,7,77,108,9,34,55.1,58.7,3,6.6,31.2,5.5,4.3,2.1,4,36.5,1.0,1.35,0.421875,2.5,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
19,2.8,1,45,2,3,77,5,97,30.6,63.0,6,7.1,-1.2,8.2,4.7,1.7,8,57.9,1.0,0.75,0.26785714285714285,-39.1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
20,5.6,1,34,6,7,71,10,28,33.1,53.5,9,7.2,10.4,7.1,3.9,3.9,9,41.8,1.0,0.5666666666666667,0.10119047619047619,13.799999999999997,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
17,2.5,1,22,4,86,52,3,50,89.7,78.7,4,1.1,-10.6,6.3,3.4,4.0,1,57.1,1.0,0.36666666666666664,0.14666666666666667,7.100000000000001,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
21,5.7,1,108,5,70,36,5,21,58.7,91.5,3,9.6,7.0,8.6,3.5,2.3,8,32.9,1.0,1.8,0.3157894736842105,11.899999999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
22,3.0,0,43,5,16,19,6,73,55.4,84.3,10,6.2,-3.0,5.9,0.4,2.5,6,69.9,1.0,0.7166666666666667,0.2388888888888889,-3.0999999999999943,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
14,5.8,0,8,4,21,94,9,67,72.9,51.9,7,2.7,-11.2,8.8,1.7,4.4,10,62.4,1.0,0.13333333333333333,0.022988505747126436,-4.600000000000001,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
20,4.6,1,159,2,89,70,9,20,39.8,47.8,8,7.9,9.4,4.4,1.0,2.6,7,34.9,1.0,2.65,0.5760869565217391,14.899999999999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0
22,5.1,0,89,8,7,57,4,82,68.1,95.5,8,1.5,37.1,4.2,2.7,4.7,2,78.9,1.0,1.4833333333333334,0.2908496732026144,-3.0999999999999943,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2
23,1.1,0,92,1,21,119,10,53,88.5,67.3,10,2.5,16.7,4.4,0.5,4.2,2,64.7,1.0,1.5333333333333334,1.3939393939393938,11.700000000000003,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
18,3.7,1,41,9,39,40,5,84,59.8,91.8,9,4.6,23.1,4.4,2.0,2.3,6,80.1,1.0,0.6833333333333333,0.18468468468468469,-3.9000000000000057,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2
15,1.3,1,146,6,21,37,8,30,66.3,79.1,7,6.1,-6.8,5.2,5.3,4.7,8,52.8,1.0,2.433333333333333,0.4509803921568628,22.799999999999997,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1
23,2.1,1,92,4,4,43,9,28,41.5,83.8,6,4.8,5.7,6.0,0.6,3.9,5,41.4,1.0,1.5333333333333334,0.7301587301587302,13.399999999999999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
19,3.9,1,116,6,8,106,1,26,81.6,51.7,5,3.7,32.4,8.1,3.4,4.8,1,54.1,1.0,1.9333333333333333,0.49572649572649574,28.1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
20,4.5,1,126,9,59,14,3,65,69.3,87.6,5,7.6,5.9,6.0,1.6,1.0,10,61.8,1.0,2.1,0.4666666666666667,-3.200000000000003,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
15,0.7,0,34,9,19,112,4,56,68.6,64.2,10,1.1,-1.5,4.6,2.2,3.5,1,62.9,1.0,0.5666666666666667,0.8095238095238095,6.899999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
15,3.4,1,135,3,85,34,9,68,45.8,62.2,1,7.1,-10.5,4.2,1.8,4.6,4,38.7,1.0,2.25,0.6617647058823529,-29.299999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
23,3.6,1,110,8,33,80,1,27,94.2,77.0,7,9.5,14.9,6.8,0.4,0.0,10,54.2,1.0,1.8333333333333333,0.5092592592592592,27.200000000000003,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
23,0.9,1,42,1,98,26,10,80,54.1,56.6,6,2.4,-15.7,5.2,0.4,0.5,10,60.1,1.0,0.7,0.7777777777777777,-19.9,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
14,3.3,1,44,9,35,20,8,55,97.3,56.2,7,8.7,-8.7,5.8,2.8,0.6,4,76.7,1.0,0.7333333333333333,0.2222222222222222,21.700000000000003,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2
17,4.4,1,133,7,82,39,2,21,53.9,44.7,10,2.7,-7.9,5.2,5.1,2.0,9,44.1,1.0,2.216666666666667,0.5037878787878788,23.1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0
20,0.8,1,12,10,91,117,1,64,93.0,63.8,9,4.8,-17.7,6.0,5.6,4.4,1,79.5,1.0,0.2,0.25,15.5,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2
22,4.7,1,10,7,70,43,10,25,69.1,76.6,9,9.8,-14.4,8.9,1.4,2.4,10,43.9,1.0,0.16666666666666666,0.035460992907801414,18.9,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0
16,3.7,1,101,6,37,108,7,56,34.5,55.8,2,8.1,5.4,8.9,5.4,0.4,8,40.9,1.0,1.6833333333333333,0.4549549549549549,-15.100000000000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0
24,5.1,0,134,1,66,89,4,76,96.8,93.7,3,4.2,-19.5,7.6,0.3,1.1,1,59.1,1.0,2.2333333333333334,0.4379084967320262,-16.9,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
20,1.7,1,54,2,31,43,2,95,53.3,98.5,10,4.1,7.8,5.2,5.0,1.7,6,64.8,1.0,0.9,0.5294117647058824,-30.200000000000003,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
20,5.1,1,18,3,45,4,4,38,87.0,48.7,9,3.9,38.1,8.3,3.3,4.4,7,71.8,1.0,0.3,0.058823529411764705,33.8,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
20,1.0,1,106,1,94,96,10,71,69.6,71.5,3,4.3,7.3,4.1,0.5,1.0,4,59.7,1.0,1.7666666666666666,0.4509803921568628,-11.299999999999997,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
15,2.7,1,5,5,24,48,2,50,47.1,58.1,4,9.8,28.7,6.6,0.5,3.5,3,47.7,1.0,0.08333333333333333,0.030864197530864192,-2.299999999999997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0
19,1.6,0,8,5,63,68,4,66,39.8,63.6,5,4.1,-19.8,8.4,0.9,4.2,10,59.1,1.0,0.13333333333333333,0.08333333333333333,-6.899999999999999,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
15,5.3,1,147,6,32,91,2,58,46.4,66.6,10,5.0,24.6,6.1,0.3,2.6,3,66.2,1.0,2.45,0.4622641509433963,8.200000000000003,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
19,4.4,1,24,7,46,20,7,70,68.1,67.0,6,2.9,7.6,5.2,4.2,3.1,10,70.8,1.0,0.4,0.09090909090909091,0.7999999999999972,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1
23,0.6,1,49,10,68,7,3,74,65.6,62.6,10,6.7,-2.4,7.1,3.7,2.7,8,74.0,1.0,0.8166666666666667,1.3611111111111112,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1
16,0.6,0,71,9,28,65,7,40,48.9,61.4,10,8.5,-19.8,8.1,5.0,3.8,6,60.8,1.0,1.1833333333333333,0.4509803921568628,20.799999999999997,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
15,2.1,0,177,7,58,118,2,52,41.0,44.6,2,3.6,15.2,7.3,2.9,2.6,6,34.7,1.0,2.95,1.4047619047619049,-17.299999999999997,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0
19,1.3,1,165,6,30,36,4,40,54.5,63.3,6,2.9,26.6,5.3,3.5,4.7,8,43.2,1.0,2.75,0.4509803921568628,3.200000000000003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0
15,4.0,1,65,9,25,13,7,29,41.1,99.3,3,5.1,-9.8,4.6,0.9,4.3,7,36.0,1.0,1.0833333333333333,0.2708333333333333,7.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
18,4.2,1,56,2,62,33,6,23,65.4,67.5,7,7.2,27.2,5.4,3.1,3.7,3,51.5,1.0,0.9333333333333333,0.2222222222222222,28.5,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1
